imdb.id,title.mixed,sample.year.first,fest.first,oscar_nominated
tt4982250,oriented,2015,IDFA,0
tt5051294,"patience, patience you'll go to paradise!",2015,IDFA,0
tt5077744,patient,2015,IDFA,0
tt5181448,pelota ii,2015,IDFA,0
tt3522866,playing lecuona,2015,IDFA,0
tt12242348,askoo,2011,IDFA,0
tt2830606,"gretchen, road movie",2011,IDFA,0
tt5105296,please remember me,2015,IDFA,0
tt3581436,"poverty, inc.",2015,IDFA,0
tt0052100,pull my daisy,2015,IDFA,0
tt1618448,racing extinction,2015,IDFA,1
tt4971758,rebels,2015,IDFA,0
tt9646632,"remember your name, babylon",2015,IDFA,0
tt0073076,grey gardens,2011,IDFA,0
tt3270538,requiem for the american dream,2015,IDFA,0
tt0192534,rocky road to dublin,2015,IDFA,0
tt4302612,roshmia,2015,IDFA,0
tt5130574,rough stage,2015,IDFA,0
tt5046054,roundabout in my head,2015,IDFA,0
tt6948588,russian dream,2015,IDFA,0
tt4833446,ruth,2015,IDFA,0
tt5991580,salamanca,2015,IDFA,0
tt1986018,guerrillera,2011,IDFA,0
tt4126342,salero,2015,IDFA,0
tt5136186,say something,2015,IDFA,0
tt5369250,sketches of siberia,2015,IDFA,0
tt4968400,snow monkey,2015,IDFA,0
tt1889394,gun fight,2011,IDFA,0
tt4432912,song of lahore,2015,IDFA,0
tt5278928,sonita,2015,IDFA,0
tt0245240,stamping ground,2015,IDFA,0
tt4425064,steve jobs: the man in the machine,2015,IDFA,0
tt8026914,still holding still,2015,IDFA,0
tt5152908,strung out,2015,IDFA,0
tt0117778,summer cannibals,2015,IDFA,0
tt2042545,habana muda,2011,IDFA,0
tt4602834,surire,2015,IDFA,0
tt1704619,tabloid,2015,IDFA,0
tt4190906,thank you for playing,2015,IDFA,0
tt7798986,the american epic sessions,2015,IDFA,0
tt4316236,the black panthers: vanguard of the revolution,2015,IDFA,0
tt4056808,the chinese mayor,2015,IDFA,0
tt4190820,hallelujah,2011,IDFA,0
tt4857574,the confessions of thomas quick,2015,IDFA,0
tt4126602,the dybbuk: a talke of wandering souls,2015,IDFA,0
tt0092963,the emperor's naked army marches on,2015,IDFA,0
tt11987456,the enemy,2015,IDFA,0
tt4918254,the fog of srebrenica,2015,IDFA,0
tt0125118,the girl chewing gum,2015,IDFA,0
tt4764988,the ladino ladies' club,2015,IDFA,0
tt4162916,the many sad fates of mr. toledano,2015,IDFA,0
tt2023571,happiness ... promised land,2011,IDFA,0
tt4882164,the meadow,2015,IDFA,0
tt5231436,the mute's house,2015,IDFA,0
tt3317522,the nightmare,2015,IDFA,0
tt0117376,the present,2015,IDFA,0
tt5461800,the rate's cut,2015,IDFA,0
tt5142610,the road,2015,IDFA,0
tt4082596,the russian woodpecker,2015,IDFA,0
tt4434294,the siren of faso fani,2015,IDFA,0
tt5269974,the sniper of kobani,2015,IDFA,0
tt5092396,the successor,2015,IDFA,0
tt2077761,heart of sky - heart of earth,2011,IDFA,0
tt4716560,the swedish theory of love,2015,IDFA,0
tt0096257,the thin blue line,2015,IDFA,0
tt3204394,the wedding contract,2015,IDFA,0
tt5094308,the world according to monsieur khiar,2015,IDFA,0
tt0206805,"here we are, waiting for you",2011,IDFA,0
tt5571142,this is exile: diaries of child refugees,2015,IDFA,0
tt4119052,those who feel the fire burning,2015,IDFA,0
tt5135256,thy father's chair,2015,IDFA,0
tt3986532,tig,2015,IDFA,0
tt4082370,time suspended,2015,IDFA,0
tt0380758,tishe!,2015,IDFA,0
tt4658808,ukrainian sheriffs,2015,IDFA,0
tt1286798,unmistaken child,2015,IDFA,0
tt7120402,varicella,2015,IDFA,0
tt5358370,"vita activa, the spirit of hannah arendt",2015,IDFA,0
tt5474996,walls,2015,IDFA,0
tt4516932,"wastecooking - make food, not waste",2015,IDFA,0
tt4886372,we are not alone,2015,IDFA,0
tt3962848,welcome to leith,2015,IDFA,0
tt0073887,welfare,2015,IDFA,0
tt3780514,we're still here: johnny cash's bitter tears revisited,2015,IDFA,0
tt5151662,when the earth seems to be light,2015,IDFA,0
tt4234732,women in sink,2015,IDFA,0
tt0066580,woodstock,2015,IDFA,0
tt2359085,hitler's children,2011,IDFA,0
tt7685930,13 days. industrial party process,2016,IDFA,0
tt7956450,2brothers,2016,IDFA,0
tt6279726,4.1 miles,2016,IDFA,1
tt6039720,a bastard child,2016,IDFA,0
tt6883800,a greek winter,2016,IDFA,0
tt0171863,a little monastery in tuscany,2016,IDFA,0
tt7713306,a memory in three acts,2016,IDFA,0
tt5259560,a place called lloyd,2016,IDFA,0
tt6347308,a quiet place,2016,IDFA,0
tt0254844,a trip to the country,2016,IDFA,0
tt5938418,a young girl in her nineties,2016,IDFA,0
tt6634904,abandoned land,2016,IDFA,0
tt6155442,ah,2016,IDFA,0
tt0310612,alexei and the spring,2016,IDFA,0
tt2556630,hollandse meesters in de 21ste eeuw,2011,IDFA,0
tt5146068,all these sleepless nights,2016,IDFA,0
tt6132528,almost there,2016,IDFA,0
tt6253346,amateurs in space,2016,IDFA,0
tt5116402,amazona,2016,IDFA,0
tt6141880,ambulance,2016,IDFA,0
tt6203844,anuktatop: the metamorphosis,2016,IDFA,0
tt7629756,areum,2016,IDFA,0
tt0110057,hoop dreams,2011,IDFA,0
tt5329376,beware the slenderman,2016,IDFA,0
tt4586974,black sheep,2016,IDFA,0
tt7535498,bolingo. the forest of love,2016,IDFA,0
tt6273326,burning out,2016,IDFA,0
tt5375040,cameraperson,2016,IDFA,0
tt6105100,che!,2016,IDFA,0
tt5299014,check it,2016,FRAMELINE,0
tt6013920,china's van goghs,2016,IDFA,0
tt6430180,close ties,2016,IDFA,0
tt6906114,coco cabasa,2016,IDFA,0
tt6609806,coeurope,2016,IDFA,0
tt6471638,come back free,2016,IDFA,0
tt5966340,communion,2016,IDFA,0
tt2011296,the hungry tide,2011,IDFA,0
tt5258306,contemporary color,2016,IDFA,0
tt10957128,craigslist allstars,2016,IDFA,0
tt5144500,crowley - every cowboy needs his horse,2016,IDFA,0
tt6337912,cucli,2016,IDFA,0
tt6207394,daan's inheritance,2016,IDFA,0
tt4881208,dead slow ahead,2016,IDFA,0
tt6516212,dil leyla,2016,IDFA,0
tt6387988,dream empire,2016,IDFA,0
tt5945222,dugma: the button,2016,IDFA,0
tt5275830,eat that question - frank zappa in his own words,2016,IDFA,0
tt2190287,i am a woman now,2011,IDFA,0
tt6394534,el patio,2016,IDFA,0
tt5466134,establishing eden,2016,IDFA,0
tt11379478,events in a cloud chamber,2016,IDFA,0
tt5927570,fallen flowers thick leaves,2016,IDFA,0
tt4210852,far western,2016,IDFA,0
tt0436784,"i am cuba, the siberian mammoth",2011,IDFA,0
tt4857622,france,2016,IDFA,0
tt0106642,from the east,2016,IDFA,0
tt5567492,gatekeeper,2016,IDFA,0
tt5073020,god knows where i am,2016,IDFA,0
tt6722950,gogita's new life,2016,IDFA,0
tt0251113,handsworth songs,2016,IDFA,0
tt0929235,at the death house door,2011,IDFA,0
tt2271304,i was born in delhi…,2011,IDFA,0
tt6331476,happily ever after,2016,IDFA,0
tt5698100,hillsborough,2016,IDFA,0
tt5579428,honky tonk heaven: the legend of the broken spoke,2016,IDFA,0
tt6671282,hotel sunrise,2016,IDFA,0
tt6599236,house call,2016,IDFA,0
tt6372626,house for sale,2016,IDFA,0
tt5518022,"houston, we have a problem!",2016,IDFA,0
tt6204524,how to meet a mermaid,2016,IDFA,0
tt0168659,i dimenticati,2016,IDFA,0
tt0076455,i don't know,2016,IDFA,0
tt7096538,"i made you, i kill you",2016,IDFA,0
tt5475022,in loco parentis,2016,IDFA,0
tt2061707,ibiza occident,2011,IDFA,0
tt5915078,it's getting dark,2016,IDFA,0
tt5639178,joe's violin,2016,IDFA,1
tt0457025,koma,2016,IDFA,0
tt5975242,la chana,2016,IDFA,0
tt6086614,letters from baghdad,2016,IDFA,0
tt2043774,if it weren't for you,2011,IDFA,0
tt5847760,liberation day,2016,IDFA,0
tt3917210,"life, animated",2016,IDFA,1
tt6409596,like dew in the sun,2016,IDFA,0
tt7592540,living with giants,2016,IDFA,0
tt5068896,long live benjamin,2016,IDFA,0
tt2638900,lovetrue,2016,IDFA,0
tt0029089,lullaby,2016,IDFA,0
tt0104775,lumumba: death of a prophet,2016,IDFA,0
tt2094849,"if you eat garlic, you get full",2011,IDFA,0
tt5690244,machines,2016,IDFA,0
tt5142750,maya angelou: and still i rise,2016,IDFA,0
tt6192878,miss kiet's children,2016,IDFA,0
tt6273226,mogadishu soldier,2016,IDFA,0
tt7782256,monster in the mind,2016,IDFA,0
tt6488886,mothership goes to brazil,2016,IDFA,0
tt7782302,my father and my mother,2016,IDFA,0
tt5870834,"my friend, yaniv",2016,IDFA,0
tt5275866,norman lear: just another version of you,2016,IDFA,0
tt5117222,notes on blindness,2014,CLERMONT-FERRAND,0
tt6113688,nowhere to hide,2016,IDFA,0
tt5275892,o.j.: made in america,2016,IDFA,1
tt6075942,on the bridge of death and life,2016,IDFA,0
tt6743004,paper stars,2016,IDFA,0
tt5220882,per song,2016,IDFA,0
tt6432808,planeta petrila,2016,IDFA,0
tt2011945,insitu,2011,IDFA,0
tt6090264,plastic china,2016,IDFA,0
tt6173118,priorat,2016,IDFA,0
tt6464888,prison sisters,2016,IDFA,0
tt5294060,progress vs regress,2016,IDFA,0
tt6260534,radio kobani,2016,IDFA,0
tt2216494,rem,2016,IDFA,0
tt5870752,remember me?,2016,IDFA,0
tt5419742,reset,2016,IDFA,0
tt5816564,resurrecting hassan,2016,IDFA,0
tt1325619,revue,2016,IDFA,0
tt5830568,right side of cello,2016,IDFA,0
tt6012822,robinù,2016,IDFA,0
tt5647942,sacred,2016,IDFA,0
tt6181964,sacred water,2016,IDFA,0
tt1319744,the interrupters,2011,IDFA,0
tt5816712,santoalla,2016,IDFA,0
tt6273388,sealers - one last hunt,2016,IDFA,0
tt5971724,seed: the untold story,2016,IDFA,0
tt5921524,shalom italia,2016,IDFA,0
tt0337638,shepherds' journey into the third millennium,2016,IDFA,0
tt6097390,"shingal, where are you?",2016,IDFA,0
tt3044562,shot! the psycho-spiritual mantra of rock,2016,IDFA,0
tt6493170,siberian love,2016,IDFA,0
tt2274206,bad weather,2011,IDFA,0
tt1194612,into eternity,2011,IDFA,0
tt6789376,silent wilderness,2016,IDFA,0
tt6082608,singing with angry bird,2016,IDFA,0
tt5623354,site of sites,2016,IDFA,0
tt12666384,"skulls, of my people",2016,IDFA,0
tt5737938,solitary,2016,IDFA,0
tt5333812,southwest of salem: the story of the san antonio four,2016,FRAMELINE,0
tt6254446,still tomorrow,2016,IDFA,0
tt6253688,stranger in paradise,2016,IDFA,0
tt2772968,taimagura grandma,2016,IDFA,0
tt5333956,the beast is still alive,2016,IDFA,0
tt7831978,the borneo case,2016,IDFA,0
tt2064962,the invisible policeman,2011,IDFA,0
tt5943708,the challenge,2016,IDFA,0
tt6370320,"the claim, the search for stolen art from wwii",2016,IDFA,0
tt0474246,the colonial misunderstanding,2016,IDFA,0
tt6273456,the european,2016,IDFA,0
tt5519566,the first monday in may,2016,IDFA,0
tt7713244,the giant is falling,2016,IDFA,0
tt6052060,the girl down loch änzi,2016,IDFA,0
tt6254144,the good postman,2016,IDFA,0
tt4823592,the graduation,2016,IDFA,0
tt6618178,the grown-ups,2016,IDFA,0
tt5832182,the hanging,2016,IDFA,0
tt6558436,the joy of sound,2016,IDFA,0
tt2102508,the last laugh,2016,IDFA,0
tt2394029,the man from mo'wax,2016,IDFA,0
tt6497796,the offended,2016,IDFA,0
tt4364552,the old jewish cemetery,2016,IDFA,0
tt4930422,the opposition,2016,IDFA,0
tt6238198,the passing years,2016,IDFA,0
tt5128790,the pearl of africa,2016,IDFA,0
tt6235786,the road movie,2016,IDFA,0
tt5278914,the settlers,2016,IDFA,0
tt3550016,jerome jerome,2011,IDFA,0
tt0059894,the war game,2016,IDFA,0
tt6086394,time capsule,2016,IDFA,0
tt3472928,to be a miss,2016,IDFA,0
tt5224766,to stay alive - a method,2016,IDFA,0
tt5116410,tower,2016,IDFA,0
tt1861358,joschka and sir fischer,2011,IDFA,0
tt7700812,trembling mountain,2016,IDFA,0
tt5816280,turn over the stones,2016,IDFA,0
tt2359417,two years at sea,2016,IDFA,0
tt3031520,unknown brood,2016,IDFA,0
tt6178628,venus,2016,IDFA,0
tt6327770,waiting for giraffes,2016,IDFA,0
tt2069819,justice for sale,2011,IDFA,0
tt6139984,walking in the opposite direction,2016,IDFA,0
tt4835086,we are x,2016,IDFA,0
tt5278596,weiner,2016,IDFA,0
tt1794826,kano: an american and his harem,2011,IDFA,0
tt6977228,when will this wind stop,2016,IDFA,0
tt5068628,where you're meant to be,2016,IDFA,0
tt5595422,who we were,2016,IDFA,0
tt6305344,whose country?,2016,IDFA,0
tt5573960,win by fall,2016,IDFA,0
tt6919908,woman and the glacier,2016,IDFA,0
tt3812414,karen blixen - behind her mask,2011,IDFA,0
tt5625792,wrestling alligators,2016,IDFA,0
tt5983406,you have no idea how much i love you,2016,IDFA,0
tt6158604,you've been trumped too,2016,IDFA,0
tt6331386,zaatari djinn,2016,IDFA,0
tt6041330,zaineb hates the snow,2016,IDFA,0
tt6681984,… when you look away,2017,IDFA,0
tt7563926,24th street,2017,IDFA,0
tt7056470,69 minutes of 86 days,2017,IDFA,0
tt7489732,a bar on majorca,2017,IDFA,0
tt0455950,a flood in baath country,2017,IDFA,0
tt7561086,a murder in mansfield,2017,IDFA,0
tt6245590,a stranger came to town,2017,IDFA,0
tt7240516,a woman captured,2017,IDFA,0
tt7334904,a year of hope,2017,IDFA,0
tt6245040,ahmad's hair,2017,IDFA,0
tt0364930,aileen: life and death of a serial killer,2017,IDFA,0
tt7580088,aleppo's fall,2017,IDFA,0
tt7704572,ali aqa,2017,IDFA,0
tt7704614,alicia,2017,IDFA,0
tt7708788,amal,2017,IDFA,0
tt6875564,american valhalla,2017,IDFA,0
tt5345032,another news story,2017,IDFA,0
tt5792490,"antonio lopez 1970: sex, fashion & disco",2017,IDFA,0
tt8046042,apollo javakheti,2017,IDFA,0
tt8041512,as we're told,2017,IDFA,0
tt6659414,ask the sexpert,2017,IDFA,0
tt0115585,atman,2017,IDFA,0
tt7166500,awaken,2017,IDFA,0
tt7782138,back to the taj mahal hotel,2017,IDFA,0
tt7746658,before my feet touch the ground,2017,IDFA,0
tt7028250,before summer ends,2017,IDFA,0
tt8267204,betty - they say i'm different,2017,IDFA,0
tt7630164,big time,2017,IDFA,0
tt1870540,the kingdom of survival,2011,IDFA,0
tt7478304,bloodless,2017,IDFA,0
tt6556354,blue orchids,2017,IDFA,0
tt7290768,braguino,2017,IDFA,0
tt6520634,bunch of kunst,2017,IDFA,0
tt1333634,burma vj – reporting from a closed country,2017,IDFA,0
tt1766189,koran by heart,2011,IDFA,0
tt7693000,call me tony,2017,IDFA,0
tt1541659,chanaika,2017,IDFA,0
tt7241602,children of chance,2017,IDFA,0
tt6479614,city of the sun,2017,IDFA,0
tt6494358,clive davis: the soundtrack of our lives,2017,IDFA,0
tt1865425,kumaré,2011,IDFA,0
tt7801702,cold blooded: the clutter family murders,2017,IDFA,0
tt0263238,crisis: behind a presidential commitment,2017,IDFA,0
tt8066650,dark waves,2017,IDFA,0
tt6992058,dead donkeys fear no hyenas,2017,IDFA,0
tt7315798,deaf child,2017,IDFA,0
tt2096519,kyteman. now what?,2011,IDFA,0
tt6593698,death in the terminal,2017,IDFA,0
tt7523630,debut,2017,IDFA,0
tt0094590,depeche mode: 101,2017,IDFA,0
tt7020700,distant constellation,2017,IDFA,0
tt7555726,dreaming murakami,2017,IDFA,0
tt6180842,drib,2017,IDFA,0
tt2150442,lagos - notes of a city,2011,IDFA,0
tt2180351,eating animals,2017,IDFA,0
tt6587706,el mar la mar,2017,IDFA,0
tt7775988,ethiopiques - revolt of the soul,2017,IDFA,0
tt7578542,ex nihilo,2017,IDFA,0
tt7617944,fatum (room 216),2017,IDFA,0
tt1880111,a balloon for allah,2011,IDFA,0
tt1723126,last days here,2011,IDFA,0
tt6851066,filmworker,2017,IDFA,0
tt6063216,find fix finish,2017,IDFA,0
tt5314176,frame 394,2017,IDFA,0
tt5119342,freedom for the wolf,2017,IDFA,0
tt7708926,garden of life,2017,IDFA,0
tt7690522,golden dawn girls,2017,IDFA,0
tt2525320,the last days of winter,2011,IDFA,0
tt7492880,gwendolyn,2017,IDFA,0
tt5227524,habaneros,2017,IDFA,0
tt5553972,hairat,2017,IDFA,0
tt7209594,happy winter,2017,IDFA,0
tt8918746,heiress of the wind,2017,IDFA,0
tt12553236,"híbridos, the spirits of brazil",2017,IDFA,0
tt4413794,homeland: iraq year zero,2017,IDFA,0
tt9129382,homestay,2017,IDFA,0
tt0095341,hôtel terminus: the life and times of klaus barbie,2017,IDFA,0
tt9610054,how to make a pearl,2017,IDFA,0
tt6573444,human flow,2017,IDFA,0
tt6098544,i am another you,2017,IDFA,0
tt10500414,imposed piece,2017,IDFA,0
tt9049072,impulso,2017,IDFA,0
tt6138322,in praise of nothing,2017,IDFA,0
tt9077660,independent boy,2017,IDFA,0
tt4464508,insha'allah democracy,2017,IDFA,0
tt5458406,instant dreams,2017,IDFA,0
tt6794462,"intent to destroy: death, denial & depiction",2017,IDFA,0
tt1945064,letters from iran,2011,IDFA,0
tt0478160,into great silence,2017,IDFA,0
tt6237642,jesser and the sugarcane,2017,IDFA,0
tt9804142,juan perros,2017,IDFA,0
tt8237806,kalès,2017,IDFA,0
tt7753124,kendis,2017,IDFA,0
tt7848484,kids on the silk road: music in my blood,2017,IDFA,0
tt5800546,kojo,2017,IDFA,0
tt0085809,koyaanisqatsi,2017,IDFA,0
tt6751488,kumbh,2017,IDFA,0
tt6705596,la flor de la vida,2017,IDFA,0
tt5927562,lady of the harbour,2017,IDFA,0
tt6947236,land of the free,2017,IDFA,0
tt6704302,last days in shibati,2017,IDFA,0
tt2142815,life? or theatre?,2011,IDFA,0
tt6184774,let there be light,2017,IDFA,0
tt5613920,living on soul,2017,IDFA,0
tt6350148,love letters,2017,IDFA,0
tt2124188,the light in her eyes,2011,IDFA,0
tt6487050,may it last: a portrait of the avett brothers,2017,IDFA,0
tt6732626,mayskaya street,2017,IDFA,0
tt7197576,"miss maría, skirting the mountain",2017,IDFA,0
tt7516478,moldovan miracle,2017,IDFA,0
tt6220252,mr. gay syria,2017,IDFA,0
tt6153322,muhi - generally temporary,2017,IDFA,0
tt7753122,my happy complicated family,2017,IDFA,0
tt7613776,my name is nobody,2017,IDFA,0
tt7622940,naila and the uprising,2017,IDFA,0
tt2089733,little heaven,2011,IDFA,0
tt12883872,naomi's secret,2017,IDFA,0
tt5654050,nokia mobile - we were connecting people,2017,IDFA,0
tt7739454,nothing like before,2017,IDFA,0
tt7519174,of fathers and sons,2017,IDFA,1
tt2033300,living the dance,2011,IDFA,0
tt7784958,on the edge of life,2017,IDFA,0
tt6786306,one day in aleppo,2017,IDFA,0
tt6722654,orione,2017,IDFA,0
tt6107396,ouaga girls,2017,IDFA,0
tt3384936,ouarzazate movie,2017,IDFA,0
tt13023968,our skin,2017,IDFA,0
tt0119587,paris,2017,IDFA,0
tt9434718,personal truth,2017,IDFA,0
tt2083141,ballroom dancer,2011,IDFA,0
tt1956554,lone twin,2011,IDFA,0
tt8210842,piet is gone,2017,IDFA,0
tt8041618,piripkura,2017,IDFA,0
tt8815392,potato dreams,2017,IDFA,0
tt0078106,powers of ten,2017,IDFA,0
tt5842696,primas,2017,IDFA,0
tt6980792,queerama,2017,IDFA,0
tt4643034,queercore: how to punk a revolution,2017,FRAMELINE,0
tt6149818,quest,2017,FRAMELINE,0
tt1859530,love addict,2011,IDFA,0
tt8842320,"raghu rai, an unframed portrait",2017,IDFA,0
tt6628588,raised by krump,2017,IDFA,0
tt6764122,ramen heads,2017,IDFA,0
tt6756464,recruiting for jihad,2017,IDFA,0
tt7526492,rezo,2017,IDFA,0
tt4964772,risk,2017,IDFA,0
tt10701734,roosenberg,2017,IDFA,0
tt6578572,ryuichi sakamoto,2017,IDFA,0
tt8099232,sand and blood,2017,IDFA,0
tt1002543,santiago,2017,IDFA,0
tt7843836,"see you tomorrow, god willing!",2017,IDFA,0
tt7795132,silence is a falling body,2017,IDFA,0
tt7313202,silica,2017,IDFA,0
tt6964150,silvana,2017,IDFA,0
tt0474361,sisters in law,2017,IDFA,0
tt2391835,lovemeatender,2011,IDFA,0
tt5501158,so help me god,2017,IDFA,0
tt7574340,solving my mother,2017,IDFA,0
tt8496538,some might say,2017,IDFA,0
tt7741252,songs for kit,2017,IDFA,0
tt7133092,spielberg,2017,IDFA,0
tt7199700,strike a rock,2017,IDFA,0
tt7971994,stronger than a bullet,2017,IDFA,0
tt6474502,sulukule mon amour,2017,IDFA,0
tt7085762,taste of cement,2017,IDFA,0
tt7494128,the ancient woods,2017,IDFA,0
tt8050084,"the battle of algiers, a film within history",2017,IDFA,0
tt7319268,the cave,2017,IDFA,0
tt0150230,the cruise,2017,IDFA,0
tt7286916,the dawn wall,2017,IDFA,0
tt6855898,the dead nation,2017,IDFA,0
tt7497376,the deminer,2017,IDFA,0
tt7341660,the distant barking of dogs,2017,IDFA,0
tt6942252,the dread,2017,IDFA,0
tt2233240,mama illegal,2011,IDFA,0
tt0345128,the gleaners and i,2017,IDFA,0
tt7218804,the gospel according to andré,2017,IDFA,0
tt7711200,the greenaway alphabet,2017,IDFA,0
tt0071615,the holy mountain,2017,IDFA,0
tt0336693,the house is black,2017,IDFA,0
tt8059430,the interior city,2017,IDFA,0
tt7638152,the jewish underground,2017,IDFA,0
tt0067324,the land of silence and darkness,2017,IDFA,0
tt7887514,the last fight,2017,IDFA,0
tt10036886,the last honey hunter,2017,IDFA,0
tt7670458,the lonely battle of thomas reid,2017,IDFA,0
tt7292918,the long season,2017,IDFA,0
tt0080087,the lovers' wind,2017,IDFA,0
tt7889414,the man behind the microphone,2017,IDFA,0
tt0089566,the mind of clay,2017,IDFA,0
tt3461412,the mulberry house,2017,IDFA,0
tt7497890,the next guardian,2017,IDFA,0
tt7700760,the pilot's mask,2017,IDFA,0
tt7240656,the poetess,2017,IDFA,0
tt7313522,the prince and the dybbuk,2017,IDFA,0
tt6916476,the rebel surgeon,2017,IDFA,0
tt8264754,the red soul,2017,IDFA,0
tt2062989,meet the fokkens,2011,IDFA,0
tt7530450,the russian job,2017,IDFA,0
tt7290748,the stranger,2017,IDFA,0
tt7702780,the ugliest car,2017,IDFA,0
tt6923390,the wait,2017,IDFA,0
tt7086512,the white world according to daliborek,2017,IDFA,0
tt5836866,the work,2017,IDFA,0
tt6217788,the world of kim & bob,2017,IDFA,0
tt2095768,this is congo,2017,IDFA,0
tt5875666,this is everything: gigi gorgeous,2017,IDFA,0
tt4095988,time trial,2017,IDFA,0
tt0090182,tokyo-ga,2017,IDFA,0
tt6228102,tongue cutters,2017,IDFA,0
tt2234537,toto and his sisters,2017,IDFA,0
tt6333066,trophy,2017,IDFA,0
tt7765118,true love in pueblo textil,2017,IDFA,0
tt7161346,turtle rock,2017,IDFA,0
tt6442456,unheard,2017,IDFA,0
tt7633170,up down & sideways,2017,IDFA,0
tt0254753,the mighty spirit,2011,IDFA,0
tt6089092,volte,2017,IDFA,0
tt7422898,we will maintain,2017,IDFA,0
tt6627682,when god sleeps,2017,IDFA,0
tt7217588,"where do you stand now, joão pedro rodrigues?",2017,IDFA,0
tt6176928,whose streets?,2017,IDFA,0
tt2244995,migropolis,2011,IDFA,0
tt7842194,yves' promise,2017,IDFA,0
tt7935758,zhalanash - empty shore,2017,IDFA,0
tt1655446,the miners' hymns,2011,IDFA,0
tt4453168,the miracle of weebosch,2011,IDFA,0
tt2374418,montenegro,2011,IDFA,0
tt2071530,mother india,2011,IDFA,0
tt2005330,motherland or death,2011,IDFA,0
tt2056507,agnes & nancy,2011,IDFA,0
tt2106331,bayou blue,2011,IDFA,0
tt1742078,mrs carey's concert,2011,IDFA,0
tt6524054,my joan of arc,2011,IDFA,0
tt1871324,my long distance friend,2011,IDFA,0
tt1887818,my mate manchester united,2011,IDFA,0
tt2090573,my thai bride,2011,IDFA,0
tt1613023,"beats, rhymes & life: the travels of a tribe called quest",2011,IDFA,0
tt2356615,the new americans,2011,IDFA,0
tt1972796,the next life,2011,IDFA,0
tt1916670,the night watchman,2011,IDFA,0
tt1509850,no crossover: the trial of allen iverson,2011,IDFA,0
tt1744635,no look pass,2011,IDFA,0
tt3476318,nomadic,2011,IDFA,0
tt2256773,noosfera,2011,IDFA,0
tt3135334,not in my backyard,2011,IDFA,0
tt2090581,nuclear savage,2011,IDFA,0
tt0137355,o amor natural,2011,IDFA,0
tt2114445,off the grid,2011,IDFA,0
tt2170555,one fine day,2011,IDFA,0
tt2049617,one way ticket to bussum,2011,IDFA,0
tt0376293,our trip to africa,2011,IDFA,0
tt2462720,outro,2011,IDFA,0
tt1787777,page one: inside the new york times,2011,IDFA,0
tt3476330,painful painting,2011,IDFA,0
tt2332545,beer is cheaper than therapy,2011,IDFA,0
tt2127340,paparazzi,2011,IDFA,0
tt3196656,"paradiso, an amsterdam stage affair",2011,IDFA,0
tt2054801,peak,2011,IDFA,0
tt1586516,people i could have been and maybe am,2011,IDFA,0
tt2145765,phnom penh lullaby,2011,IDFA,0
tt1438492,behave,2011,IDFA,0
tt2057455,planet of snail,2011,IDFA,0
tt1743720,pom wonderful presents: the greatest movie ever sold,2011,IDFA,0
tt2094920,putin's kiss,2011,IDFA,0
tt1223411,"bert stern, original madman",2011,IDFA,0
tt1950315,radio amina,2011,IDFA,0
tt2070781,raising resistance,2011,IDFA,0
tt2308985,the rat race,2011,IDFA,0
tt2061784,red forest hotel,2011,IDFA,0
tt1733679,the redemption of general butt naked,2011,IDFA,0
tt0405271,reel paradise,2011,IDFA,0
tt2032523,robert mugabe... what happened?,2011,IDFA,0
tt2150418,the betrayal,2011,IDFA,0
tt1252639,saba,2011,IDFA,0
tt1800370,salaam dunk,2011,IDFA,0
tt1789052,sealed fate,2011,IDFA,0
tt1567736,secrets of the tribe,2011,IDFA,0
tt1863372,semper fi: always faithful,2011,IDFA,0
tt1830589,"silvio, one of us",2011,IDFA,0
tt2441172,beyond 9/11,2011,IDFA,0
tt2118726,six million and one,2011,IDFA,0
tt1733581,skateistan: four wheels and a board in kabul,2011,IDFA,0
tt1791605,smokin' fish,2011,IDFA,0
tt1908559,soul catcher,2011,IDFA,0
tt1316432,splinters,2011,IDFA,0
tt0388644,the staircase,2011,IDFA,0
tt1710260,bhopali,2011,IDFA,0
tt0334416,stevie,2011,IDFA,0
tt2109211,stories from lakka beach,2011,IDFA,0
tt1990996,the strawberry tree,2011,IDFA,0
tt2075352,the substance - albert hofmann’s lsd,2011,IDFA,0
tt1834234,sushi: the global catch,2011,IDFA,0
tt2090463,big boys gone bananas!*,2011,IDFA,0
tt2326043,then the wind changed,2011,IDFA,0
tt1859621,they call it myanmar - lifting the curtain,2011,IDFA,0
tt2814224,times like deese,2011,IDFA,0
tt0088275,the times of harvey milk,2011,IDFA,0
tt2148827,ahmed - almost 13,2011,IDFA,0
tt1548303,to be heard,2011,IDFA,0
tt0103099,tongues untied,2011,IDFA,0
tt1698010,tt3d: closer to the edge,2011,IDFA,0
tt1867496,twice as wise,2011,IDFA,0
tt1595061,unraveled,2011,IDFA,0
tt2187156,vakha and magomed,2011,IDFA,0
tt2027251,the vanishing spring light,2011,IDFA,0
tt2306473,bitter seeds,2011,IDFA,0
tt2145659,violated letters,2011,IDFA,0
tt4502232,viva paradis,2011,IDFA,0
tt7821852,war is not a game,2011,IDFA,0
tt3196668,water children,2011,IDFA,0
tt1538012,what's in a name,2011,IDFA,0
tt1908604,when the drum is beating,2011,IDFA,0
tt1820569,white elephant,2011,IDFA,0
tt1826583,a bitter taste of freedom,2011,IDFA,0
