film.id,unique.id,sample.year,fest,fest.sect
idfnew733,idfnew733,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew734,idfnew734,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew735,idfnew735,2014,IDFA,Kids & Docs
idfnew736,idfnew736,2014,IDFA,Panorama
idfnew737,idfnew737,2014,IDFA,Of Media and Men
idfnew738,idfnew738,2014,IDFA,The Female Gaze
idfnew739,idfnew739,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew74,idfnew74,2011,IDFA,Doc Next
idfnew742,idfnew742,2014,IDFA,Panorama
idfnew743,idfnew743,2014,IDFA,Retrospective: Heddy Honigmann
idfnew745,idfnew745,2014,IDFA,Best of Fests
idfnew746,idfnew746,2014,IDFA,Panorama
idfnew747,idfnew747,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew748,idfnew748,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew749,idfnew749,2014,IDFA,Panorama
idfnew75,idfnew75,2011,IDFA,Doc Next
idfnew750,idfnew750,2014,IDFA,IDFA Competition for First Appearance
idfnew751,idfnew751,2014,IDFA,IDFA Competition for Student Documentary
idfnew752,idfnew752,2014,IDFA,Music Documentary
idfnew753,idfnew753,2014,IDFA,Best of Fests
idfnew754,idfnew754,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew756,idfnew756,2014,IDFA,Masters
idfnew757,idfnew757,2014,IDFA,IDFA Competition for First Appearance
idfnew758,idfnew758,2014,IDFA,Best of Fests
idfnew759,idfnew759,2014,IDFA,Panorama
idfnew76,idfnew76,2011,IDFA,Doc Next
idfnew760,idfnew760,2014,IDFA,Masters
idfnew761,idfnew761,2014,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew763,idfnew763,2014,IDFA,Panorama
idfnew764,idfnew764,2014,IDFA,Best of Fests
idfnew765,idfnew765,2014,IDFA,Framing Reality
idfnew766,idfnew766,2014,IDFA,The Female Gaze
idfnew767,idfnew767,2014,IDFA,Framing Reality
idfnew768,idfnew768,2014,IDFA,IDFA Competition for Student Documentary
idfnew769,idfnew769,2014,IDFA,Kids & Docs
idfnew77,idfnew77,2011,IDFA,Doc Next
idfnew770,idfnew770,2014,IDFA,Panorama
idfnew771,idfnew771,2014,IDFA,The Female Gaze
idfnew772,idfnew772,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew773,idfnew773,2014,IDFA,Music Documentary
idfnew774,idfnew774,2014,IDFA,Top 10
idfnew775,idfnew775,2014,IDFA,Panorama
idfnew776,idfnew776,2014,IDFA,IDFA Junior
idfnew777,idfnew777,2014,IDFA,Panorama
idfnew778,idfnew778,2014,IDFA,Retrospective: Heddy Honigmann
idfnew779,idfnew779,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew78,idfnew78,2011,IDFA,Doc Next
idfnew780,idfnew780,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew781,idfnew781,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew782,idfnew782,2014,IDFA,Best of Fests
idfnew783,idfnew783,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew784,idfnew784,2014,IDFA,IDFA Competition for Student Documentary
idfnew785,idfnew785,2014,IDFA,Kids & Docs
idfnew786,idfnew786,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew787,idfnew787,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew788,idfnew788,2014,IDFA,Panorama
idfnew789,idfnew789,2014,IDFA,Retrospective: Heddy Honigmann
idfnew79,idfnew79,2011,IDFA,Doc Next
idfnew790,idfnew790,2014,IDFA,The Female Gaze
idfnew791,idfnew791,2014,IDFA,Retrospective: Heddy Honigmann
idfnew793,idfnew793,2014,IDFA,Best of Fests
idfnew794,idfnew794,2014,IDFA,IDFA Competition for First Appearance
idfnew795,idfnew795,2014,IDFA,The Female Gaze
idfnew796,idfnew796,2014,IDFA,Kids & Docs
idfnew797,idfnew797,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew798,idfnew798,2014,IDFA,Music Documentary
idfnew799,idfnew799,2014,IDFA,IDFA Competition for First Appearance
idfnew80,idfnew80,2011,IDFA,Doc Next
idfnew800,idfnew800,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew801,idfnew801,2014,IDFA,Framing Reality
idfnew802,idfnew802,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew803,idfnew803,2014,IDFA,The Female Gaze
idfnew804,idfnew804,2014,IDFA,Masters
idfnew807,idfnew807,2014,IDFA,IDFA Competition for First Appearance
idfnew808,idfnew808,2014,IDFA,Framing Reality
idfnew809,idfnew809,2014,IDFA,Panorama
idfnew81,idfnew81,2011,IDFA,Doc Next
idfnew810,idfnew810,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew811,idfnew811,2014,IDFA,IDFA Competition for Student Documentary
idfnew812,idfnew812,2014,IDFA,The Female Gaze
idfnew813,idfnew813,2014,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew814,idfnew814,2014,IDFA,Framing Reality
idfnew815,idfnew815,2014,IDFA,Panorama
idfnew816,idfnew816,2014,IDFA,IDFA Competition for First Appearance
idfnew817,idfnew817,2014,IDFA,Panorama
idfnew818,idfnew818,2014,IDFA,Panorama
idfnew819,idfnew819,2014,IDFA,IDFA Competition for Student Documentary
idfnew82,idfnew82,2011,IDFA,Doc Next
idfnew820,idfnew820,2014,IDFA,Masters
idfnew821,idfnew821,2014,IDFA,IDFA Competition for Student Documentary
idfnew822,idfnew822,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew823,idfnew823,2014,IDFA,Kids & Docs
idfnew825,idfnew825,2014,IDFA,Best of Fests
idfnew826,idfnew826,2014,IDFA,Panorama
idfnew827,idfnew827,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew828,idfnew828,2014,IDFA,Music Documentary
idfnew829,idfnew829,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew83,idfnew83,2011,IDFA,Best of Fests
idfnew830,idfnew830,2014,IDFA,Of Media and Men
idfnew831,idfnew831,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew832,idfnew832,2014,IDFA,Panorama
idfnew833,idfnew833,2014,IDFA,Kids & Docs
idfnew834,idfnew834,2014,IDFA,IDFA DocLab Competition for Digital Storytelling
idfnew835,idfnew835,2014,IDFA,The Female Gaze
idfnew837,idfnew837,2014,IDFA,The Female Gaze
idfnew839,idfnew839,2014,IDFA,Panorama
idfnew84,idfnew84,2011,IDFA,Cinema do Brasil
idfnew840,idfnew840,2014,IDFA,Kids & Docs
idfnew841,idfnew841,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew842,idfnew842,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew843,idfnew843,2014,IDFA,Masters
idfnew844,idfnew844,2014,IDFA,Retrospective: Heddy Honigmann
idfnew845,idfnew845,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew846,idfnew846,2014,IDFA,Paradocs
idfnew847,idfnew847,2014,IDFA,The Female Gaze
idfnew848,idfnew848,2014,IDFA,Panorama
idfnew849,idfnew849,2014,IDFA,Paradocs
idfnew85,idfnew85,2011,IDFA,Panorama
idfnew850,idfnew850,2014,IDFA,IDFA Competition for First Appearance
idfnew851,idfnew851,2014,IDFA,Music Documentary
idfnew852,idfnew852,2014,IDFA,Panorama
idfnew853,idfnew853,2014,IDFA,Kids & Docs
idfnew854,idfnew854,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew855,idfnew855,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew856,idfnew856,2014,IDFA,Panorama
idfnew857,idfnew857,2014,IDFA,Music Documentary
idfnew858,idfnew858,2014,IDFA,Panorama
idfnew86,idfnew86,2011,IDFA,IDFA & Film Fund Present
idfnew860,idfnew860,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew861,idfnew861,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew862,idfnew862,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew863,idfnew863,2014,IDFA,Of Media and Men
idfnew864,idfnew864,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew866,idfnew866,2014,IDFA,IDFA Competition for Student Documentary
idfnew869,idfnew869,2014,IDFA,Panorama
frnew752,idfnew869,2015,FRAMELINE,Documentary
idfnew87,idfnew87,2011,IDFA,Panorama
idfnew870,idfnew870,2014,IDFA,IDFA Competition for First Appearance
idfnew871,idfnew871,2014,IDFA,Best of Fests
idfnew872,idfnew872,2014,IDFA,Panorama
idfnew873,idfnew873,2014,IDFA,Panorama
idfnew874,idfnew874,2014,IDFA,Music Documentary
frnew173,idfnew875,2011,FRAMELINE,Doc
idfnew875,idfnew875,2014,IDFA,The Female Gaze
idfnew876,idfnew876,2014,IDFA,Music Documentary
idfnew877,idfnew877,2014,IDFA,The Female Gaze
idfnew878,idfnew878,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew879,idfnew879,2014,IDFA,Panorama
idfnew88,idfnew88,2011,IDFA,IDFA Competition for Music Documentary
idfnew880,idfnew880,2014,IDFA,IDFA Competition for First Appearance
idfnew881,idfnew881,2014,IDFA,IDFA Competition for First Appearance
idfnew882,idfnew882,2014,IDFA,Framing Reality
idfnew883,idfnew883,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew886,idfnew886,2014,IDFA,Music Documentary
idfnew888,idfnew888,2014,IDFA,Best of Fests
idfnew889,idfnew889,2014,IDFA,The Female Gaze
idfnew89,idfnew89,2011,IDFA,Panorama
idfnew890,idfnew890,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew891,idfnew891,2014,IDFA,Masters
idfnew892,idfnew892,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew894,idfnew894,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew895,idfnew895,2014,IDFA,Top 10
idfnew896,idfnew896,2014,IDFA,Masters
idfnew897,idfnew897,2014,IDFA,Top 10
idfnew899,idfnew899,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew9,idfnew9,2011,IDFA,Panorama
idfnew90,idfnew90,2011,IDFA,Panorama
frnew604,idfnew901,2014,FRAMELINE,NA
idfnew901,idfnew901,2014,IDFA,Best of Fests
idfnew902,idfnew902,2014,IDFA,IDFA Competition for Student Documentary
idfnew903,idfnew903,2014,IDFA,Paradocs
idfnew904,idfnew904,2014,IDFA,Best of Fests
idfnew905,idfnew905,2014,IDFA,Masters
idfnew906,idfnew906,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew907,idfnew907,2014,IDFA,The Female Gaze
idfnew908,idfnew908,2014,IDFA,Panorama
idfnew909,idfnew909,2014,IDFA,Panorama
idfnew91,idfnew91,2011,IDFA,IDFA & Film Fund Present
idfnew910,idfnew910,2014,IDFA,Framing Reality
idfnew912,idfnew912,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew913,idfnew913,2014,IDFA,Kids & Docs
idfnew914,idfnew914,2014,IDFA,Panorama
idfnew917,idfnew917,2014,IDFA,IDFA Competition for First Appearance
idfnew918,idfnew918,2014,IDFA,Of Media and Men
idfnew92,idfnew92,2011,IDFA,Paradocs
idfnew920,idfnew920,2014,IDFA,IDFA Competition for Student Documentary
idfnew921,idfnew921,2014,IDFA,Panorama
idfnew922,idfnew922,2014,IDFA,Panorama
idfnew923,idfnew923,2014,IDFA,Kids & Docs
idfnew924,idfnew924,2014,IDFA,IDFA Competition for Student Documentary
idfnew925,idfnew925,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew926,idfnew926,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew928,idfnew928,2014,IDFA,IDFA Competition for Feature-Length Documentary
frnew617,idfnew929,2014,FRAMELINE,NA
idfnew929,idfnew929,2014,IDFA,Panorama
idfnew93,idfnew93,2011,IDFA,Masters
idfnew930,idfnew930,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew931,idfnew931,2014,IDFA,The Female Gaze
idfnew932,idfnew932,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew933,idfnew933,2014,IDFA,IDFA Competition for Dutch Documentary
idfnew934,idfnew934,2014,IDFA,Panorama
idfnew935,idfnew935,2014,IDFA,The Female Gaze
idfnew936,idfnew936,2014,IDFA,Best of Fests
idfnew937,idfnew937,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew938,idfnew938,2014,IDFA,Best of Fests
idfnew939,idfnew939,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew94,idfnew94,2011,IDFA,Top 10
idfnew940,idfnew940,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew941,idfnew941,2014,IDFA,DocLab: Immersive Reality
idfnew942,idfnew942,2014,IDFA,DocLab: Immersive Reality
idfnew943,idfnew943,2014,IDFA,Paradocs
idfnew944,idfnew944,2014,IDFA,The Female Gaze
idfnew945,idfnew945,2014,IDFA,IDFA Competition for First Appearance
idfnew946,idfnew946,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew947,idfnew947,2014,IDFA,Paradocs
idfnew948,idfnew948,2014,IDFA,The Female Gaze
idfnew949,idfnew949,2014,IDFA,Best of Fests
idfnew95,idfnew95,2011,IDFA,Best of Fests
idfnew950,idfnew950,2014,IDFA,Music Documentary
idfnew951,idfnew951,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew953,idfnew953,2014,IDFA,Top 10
idfnew954,idfnew954,2014,IDFA,The Female Gaze
frnew627,idfnew955,2014,FRAMELINE,NA
idfnew955,idfnew955,2014,IDFA,Best of Fests
idfnew956,idfnew956,2014,IDFA,The Female Gaze
idfnew957,idfnew957,2014,IDFA,Top 10
idfnew958,idfnew958,2014,IDFA,Panorama
idfnew959,idfnew959,2014,IDFA,Panorama
idfnew960,idfnew960,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew961,idfnew961,2014,IDFA,Panorama
idfnew963,idfnew963,2014,IDFA,Best of Fests
idfnew964,idfnew964,2014,IDFA,Kids & Docs
idfnew965,idfnew965,2014,IDFA,Retrospective: Heddy Honigmann
idfnew966,idfnew966,2014,IDFA,Best of Fests
idfnew967,idfnew967,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew968,idfnew968,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew969,idfnew969,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew97,idfnew97,2011,IDFA,Best of Fests
idfnew970,idfnew970,2014,IDFA,Best of Fests
idfnew972,idfnew972,2014,IDFA,The Female Gaze
idfnew973,idfnew973,2014,IDFA,IDFA Competition for First Appearance
idfnew974,idfnew974,2014,IDFA,IDFA Competition for Mid-Length Documentary
idfnew975,idfnew975,2014,IDFA,Panorama
idfnew976,idfnew976,2014,IDFA,IDFA Junior
idfnew977,idfnew977,2014,IDFA,The Female Gaze
idfnew978,idfnew978,2014,IDFA,Best of Fests
idfnew979,idfnew979,2014,IDFA,Music Documentary
idfnew98,idfnew98,2011,IDFA,IDFA Competition for Feature-Length Documentary
idfnew980,idfnew980,2014,IDFA,Panorama
idfnew982,idfnew982,2014,IDFA,Panorama
idfnew983,idfnew983,2014,IDFA,IDFA Competition for Student Documentary
idfnew984,idfnew984,2014,IDFA,Music Documentary
idfnew985,idfnew985,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew986,idfnew986,2014,IDFA,Paradocs: Amsterdam Art Weekend at IDFA
idfnew987,idfnew987,2014,IDFA,Music Documentary
idfnew988,idfnew988,2014,IDFA,Top 10
idfnew989,idfnew989,2014,IDFA,DocLab: Immersive Reality
idfnew99,idfnew99,2011,IDFA,Best of Fests
idfnew990,idfnew990,2014,IDFA,The Female Gaze
idfnew991,idfnew991,2014,IDFA,Of Media and Men
idfnew992,idfnew992,2014,IDFA,Paradocs: Curated by Aernout Mik
idfnew993,idfnew993,2014,IDFA,IDFA Competition for Feature-Length Documentary
idfnew994,idfnew994,2014,IDFA,Kids & Docs
idfnew996,idfnew996,2015,IDFA,Paradocs
idfnew997,idfnew997,2015,IDFA,Panorama
idfnew998,idfnew998,2015,IDFA,Panorama
idfnew999,idfnew999,2015,IDFA,IDFA Competition for Dutch Documentary
N1100126,N1100126,2011,CLERMONT-FERRAND,National
N1100132,N1100132,2011,CLERMONT-FERRAND,National
N1100163,N1100163,2011,CLERMONT-FERRAND,Labo
N1100175,N1100175,2011,CLERMONT-FERRAND,National
N1100176,N1100176,2011,CLERMONT-FERRAND,National
N1100196,N1100196,2011,CLERMONT-FERRAND,National
N1100203,N1100203,2011,CLERMONT-FERRAND,National
N1100216,N1100216,2011,CLERMONT-FERRAND,National
N1100220,N1100220,2011,CLERMONT-FERRAND,National
N1100223,N1100223,2011,CLERMONT-FERRAND,National
N1100254,N1100254,2011,CLERMONT-FERRAND,National
N1100262,N1100262,2011,CLERMONT-FERRAND,National
N1100268,N1100268,2011,CLERMONT-FERRAND,Labo
N1100288,N1100288,2011,CLERMONT-FERRAND,National
N1100301,N1100301,2011,CLERMONT-FERRAND,National
N1100314,N1100314,2011,CLERMONT-FERRAND,National
N1100327,N1100327,2011,CLERMONT-FERRAND,National
N1100342,N1100342,2011,CLERMONT-FERRAND,National
N1100388,N1100388,2011,CLERMONT-FERRAND,Labo
N1100407,N1100407,2011,CLERMONT-FERRAND,National
N1100433,N1100433,2011,CLERMONT-FERRAND,National
N1100443,N1100443,2011,CLERMONT-FERRAND,National
N1100457,N1100457,2011,CLERMONT-FERRAND,National
N1100521,N1100521,2011,CLERMONT-FERRAND,National
N1100523,N1100523,2011,CLERMONT-FERRAND,National
N1100562,N1100562,2011,CLERMONT-FERRAND,National
N1100565,N1100565,2011,CLERMONT-FERRAND,National
N1100589,N1100589,2011,CLERMONT-FERRAND,National
N1100618,N1100618,2011,CLERMONT-FERRAND,National
N1100640,N1100640,2011,CLERMONT-FERRAND,National
N1100641,N1100641,2011,CLERMONT-FERRAND,National
N1100666,N1100666,2011,CLERMONT-FERRAND,National
N1100690,N1100690,2011,CLERMONT-FERRAND,National
N1100703,N1100703,2011,CLERMONT-FERRAND,National
N1100719,N1100719,2011,CLERMONT-FERRAND,National
N1100730,N1100730,2011,CLERMONT-FERRAND,National
N1100734,N1100734,2011,CLERMONT-FERRAND,National
N1100750,N1100750,2011,CLERMONT-FERRAND,National
N1100755,N1100755,2011,CLERMONT-FERRAND,National
N1100793,N1100793,2011,CLERMONT-FERRAND,National
N1100796,N1100796,2011,CLERMONT-FERRAND,National
N1100798,N1100798,2011,CLERMONT-FERRAND,National
N1100808,N1100808,2011,CLERMONT-FERRAND,National
N1100816,N1100816,2011,CLERMONT-FERRAND,Labo
N1100888,N1100888,2011,CLERMONT-FERRAND,National
N1100947,N1100947,2011,CLERMONT-FERRAND,National
N1101006,N1101006,2011,CLERMONT-FERRAND,National
N1101058,N1101058,2011,CLERMONT-FERRAND,National
N1101061,N1101061,2011,CLERMONT-FERRAND,National
N1101105,N1101105,2011,CLERMONT-FERRAND,National
N1101125,N1101125,2011,CLERMONT-FERRAND,National
N1101183,N1101183,2011,CLERMONT-FERRAND,National
N1101235,N1101235,2011,CLERMONT-FERRAND,National
N1101247,N1101247,2011,CLERMONT-FERRAND,National
N1101263,N1101263,2011,CLERMONT-FERRAND,National
N1101283,N1101283,2011,CLERMONT-FERRAND,National
N1101285,N1101285,2011,CLERMONT-FERRAND,National
N1101305,N1101305,2011,CLERMONT-FERRAND,National
N1101319,N1101319,2011,CLERMONT-FERRAND,Labo
N1101342,N1101342,2011,CLERMONT-FERRAND,National
N1101349,N1101349,2011,CLERMONT-FERRAND,National
N1101364,N1101364,2011,CLERMONT-FERRAND,National
N1101367,N1101367,2011,CLERMONT-FERRAND,National
N1101371,N1101371,2011,CLERMONT-FERRAND,National
N1101373,N1101373,2011,CLERMONT-FERRAND,Labo
N1200026,N1200026,2012,CLERMONT-FERRAND,National
N1200063,N1200063,2012,CLERMONT-FERRAND,National
N1200110,N1200110,2012,CLERMONT-FERRAND,National
N1200176,N1200176,2012,CLERMONT-FERRAND,National
N1200178,N1200178,2012,CLERMONT-FERRAND,National
N1200232,N1200232,2012,CLERMONT-FERRAND,National
N1200265,N1200265,2012,CLERMONT-FERRAND,National
N1200269,N1200269,2012,CLERMONT-FERRAND,National
N1200310,N1200310,2012,CLERMONT-FERRAND,National
N1200323,N1200323,2012,CLERMONT-FERRAND,National
N1200416,N1200416,2012,CLERMONT-FERRAND,National
N1200445,N1200445,2012,CLERMONT-FERRAND,National
N1200446,N1200446,2012,CLERMONT-FERRAND,National
N1200455,N1200455,2012,CLERMONT-FERRAND,National
N1200485,N1200485,2012,CLERMONT-FERRAND,National
N1200487,N1200487,2012,CLERMONT-FERRAND,National
N1200550,N1200550,2012,CLERMONT-FERRAND,National
N1200558,N1200558,2012,CLERMONT-FERRAND,National
N1200599,N1200599,2012,CLERMONT-FERRAND,National
N1200601,N1200601,2012,CLERMONT-FERRAND,National
N1200604,N1200604,2012,CLERMONT-FERRAND,National
N1200612,N1200612,2012,CLERMONT-FERRAND,National
N1200647,N1200647,2012,CLERMONT-FERRAND,National
N1200649,N1200649,2012,CLERMONT-FERRAND,National
N1200696,N1200696,2012,CLERMONT-FERRAND,National
N1200757,N1200757,2012,CLERMONT-FERRAND,Labo
N1200766,N1200766,2012,CLERMONT-FERRAND,National
N1200800,N1200800,2012,CLERMONT-FERRAND,National
N1200816,N1200816,2012,CLERMONT-FERRAND,National
N1200834,N1200834,2012,CLERMONT-FERRAND,National
N1200946,N1200946,2012,CLERMONT-FERRAND,National
N1200962,N1200962,2012,CLERMONT-FERRAND,National
N1200979,N1200979,2012,CLERMONT-FERRAND,National
N1201009,N1201009,2012,CLERMONT-FERRAND,National
N1201034,N1201034,2012,CLERMONT-FERRAND,National
N1201055,N1201055,2012,CLERMONT-FERRAND,National
N1201075,N1201075,2012,CLERMONT-FERRAND,National
N1201122,N1201122,2012,CLERMONT-FERRAND,National
N1201186,N1201186,2012,CLERMONT-FERRAND,National
N1201208,N1201208,2012,CLERMONT-FERRAND,National
N1201217,N1201217,2012,CLERMONT-FERRAND,International
N1201282,N1201282,2012,CLERMONT-FERRAND,National
N1201296,N1201296,2012,CLERMONT-FERRAND,National
N1201322,N1201322,2012,CLERMONT-FERRAND,National
N1201405,N1201405,2012,CLERMONT-FERRAND,National
N1201408,N1201408,2012,CLERMONT-FERRAND,National
N1201413,N1201413,2012,CLERMONT-FERRAND,National
N1400015,N1400015,2014,CLERMONT-FERRAND,Labo
N1400023,N1400023,2014,CLERMONT-FERRAND,National
N1400053,N1400053,2014,CLERMONT-FERRAND,National
N1400084,N1400084,2014,CLERMONT-FERRAND,National
N1400187,N1400187,2014,CLERMONT-FERRAND,National
N1400236,N1400236,2014,CLERMONT-FERRAND,National
N1400249,N1400249,2014,CLERMONT-FERRAND,National
N1400293,N1400293,2014,CLERMONT-FERRAND,National
N1400297,N1400297,2014,CLERMONT-FERRAND,National
N1400354,N1400354,2014,CLERMONT-FERRAND,National
N1400389,N1400389,2014,CLERMONT-FERRAND,National
N1400428,N1400428,2014,CLERMONT-FERRAND,National
N1400450,N1400450,2014,CLERMONT-FERRAND,National
N1400496,N1400496,2014,CLERMONT-FERRAND,National
N1400512,N1400512,2014,CLERMONT-FERRAND,National
N1400526,N1400526,2014,CLERMONT-FERRAND,National
N1400575,N1400575,2014,CLERMONT-FERRAND,National
N1400609,N1400609,2014,CLERMONT-FERRAND,National
N1400635,N1400635,2014,CLERMONT-FERRAND,National
N1400648,N1400648,2014,CLERMONT-FERRAND,National
N1400666,N1400666,2014,CLERMONT-FERRAND,National
N1400705,N1400705,2014,CLERMONT-FERRAND,National
N1400727,N1400727,2014,CLERMONT-FERRAND,National
N1400754,N1400754,2014,CLERMONT-FERRAND,National
N1400755,N1400755,2014,CLERMONT-FERRAND,Labo
N1400787,N1400787,2014,CLERMONT-FERRAND,National
N1400797,N1400797,2014,CLERMONT-FERRAND,National
N1400827,N1400827,2014,CLERMONT-FERRAND,National
N1400834,N1400834,2014,CLERMONT-FERRAND,National
N1400838,N1400838,2014,CLERMONT-FERRAND,National
N1400840,N1400840,2014,CLERMONT-FERRAND,National
N1400853,N1400853,2014,CLERMONT-FERRAND,National
N1400890,N1400890,2014,CLERMONT-FERRAND,National
N1400896,N1400896,2014,CLERMONT-FERRAND,National
N1400898,N1400898,2014,CLERMONT-FERRAND,National
N1400969,N1400969,2014,CLERMONT-FERRAND,National
N1400975,N1400975,2014,CLERMONT-FERRAND,National
N1400996,N1400996,2014,CLERMONT-FERRAND,National
N1401084,N1401084,2014,CLERMONT-FERRAND,National
N1401110,N1401110,2014,CLERMONT-FERRAND,National
N1401187,N1401187,2014,CLERMONT-FERRAND,International
N1401203,N1401203,2014,CLERMONT-FERRAND,National
N1401209,N1401209,2014,CLERMONT-FERRAND,National
N1401214,N1401214,2014,CLERMONT-FERRAND,National
N1401264,N1401264,2014,CLERMONT-FERRAND,National
N1401285,N1401285,2014,CLERMONT-FERRAND,National
N1401299,N1401299,2014,CLERMONT-FERRAND,National
N1401301,N1401301,2014,CLERMONT-FERRAND,National
N1401357,N1401357,2014,CLERMONT-FERRAND,Labo
N1401378,N1401378,2014,CLERMONT-FERRAND,National
N1401387,N1401387,2014,CLERMONT-FERRAND,National
N1401425,N1401425,2014,CLERMONT-FERRAND,National
N1401472,N1401472,2014,CLERMONT-FERRAND,National
N1401475,N1401475,2014,CLERMONT-FERRAND,National
N1401509,N1401509,2014,CLERMONT-FERRAND,National
N1401518,N1401518,2014,CLERMONT-FERRAND,National
N1401520,N1401520,2014,CLERMONT-FERRAND,National
N1401522,N1401522,2014,CLERMONT-FERRAND,National
N1401623,N1401623,2014,CLERMONT-FERRAND,National
N1401643,N1401643,2014,CLERMONT-FERRAND,National
N1401644,N1401644,2014,CLERMONT-FERRAND,National
N1500020,N1500020,2015,CLERMONT-FERRAND,National
N1500028,N1500028,2015,CLERMONT-FERRAND,National
N1500072,N1500072,2015,CLERMONT-FERRAND,National
N1500122,N1500122,2015,CLERMONT-FERRAND,National
N1500177,N1500177,2015,CLERMONT-FERRAND,National
N1500202,N1500202,2015,CLERMONT-FERRAND,National
N1500344,N1500344,2015,CLERMONT-FERRAND,National
N1500362,N1500362,2015,CLERMONT-FERRAND,National
N1500366,N1500366,2015,CLERMONT-FERRAND,National
N1500382,N1500382,2015,CLERMONT-FERRAND,National
N1500386,N1500386,2015,CLERMONT-FERRAND,National
N1500400,N1500400,2015,CLERMONT-FERRAND,National
N1500437,N1500437,2015,CLERMONT-FERRAND,National
N1500531,N1500531,2015,CLERMONT-FERRAND,National
N1500560,N1500560,2015,CLERMONT-FERRAND,Labo
N1500584,N1500584,2015,CLERMONT-FERRAND,National
N1500585,N1500585,2015,CLERMONT-FERRAND,National
N1500618,N1500618,2015,CLERMONT-FERRAND,National
N1500623,N1500623,2015,CLERMONT-FERRAND,National
N1500624,N1500624,2015,CLERMONT-FERRAND,National
N1500646,N1500646,2015,CLERMONT-FERRAND,National
N1500647,N1500647,2015,CLERMONT-FERRAND,National
N1500651,N1500651,2015,CLERMONT-FERRAND,International
N1500684,N1500684,2015,CLERMONT-FERRAND,National
N1500711,N1500711,2015,CLERMONT-FERRAND,National
N1500725,N1500725,2015,CLERMONT-FERRAND,National
N1500727,N1500727,2015,CLERMONT-FERRAND,National
N1500742,N1500742,2015,CLERMONT-FERRAND,National
N1500858,N1500858,2015,CLERMONT-FERRAND,Labo
N1500888,N1500888,2015,CLERMONT-FERRAND,National
N1500904,N1500904,2015,CLERMONT-FERRAND,National
N1501024,N1501024,2015,CLERMONT-FERRAND,National
N1501050,N1501050,2015,CLERMONT-FERRAND,National
N1501099,N1501099,2015,CLERMONT-FERRAND,National
